START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE
2023-04-01 16:01,2023-04-01 16:49,Business,Srinagar,Mysore,32.7,Meeting
2023-04-01 16:52,2023-04-01 16:57,Personal,Howrah,Srinagar,1.1,Meal/Entertain
2023-04-02 08:48,2023-04-02 09:04,Personal,Mysore,Patna,8.9,Customer Visit
2023-04-02 11:01,2023-04-02 11:16,Personal,Visakhapatnam,Chandigarh,8.2,Customer Visit
2023-04-02 12:21,2023-04-02 14:47,Business,Vasai,Madurai,99.9,Customer Visit
2023-04-02 16:57,2023-04-02 18:09,Business,Patna,Varanasi,99.9,Customer Visit
2023-04-02 19:38,2023-04-02 22:36,Business,Vasai,Ahmedabad,99.9,Customer Visit
2023-04-02 23:11,2023-04-03 01:34,Business,Ahmedabad,Jodhpur,99.9,Meeting
2023-04-03 02:00,2023-04-03 04:16,Business,Amritsar,Varanasi,99.9,Meeting
2023-04-05 21:39,2023-04-05 21:55,Business,Raipur,Vadodara,12.7,Meal/Entertain
2023-04-06 00:19,2023-04-06 00:39,Business,Jabalpur,Ranchi,12.9,Meal/Entertain
2023-04-07 18:20,2023-04-07 18:39,Business,Rajkot,Navi Mumbai,9.8,Meal/Entertain
2023-04-07 19:45,2023-04-07 20:00,Business,Jaipur,Visakhapatnam,9.8,Errand/Supplies
2023-04-08 12:30,2023-04-08 12:48,Business,Ghaziabad,Pune,16.9,Meeting
2023-04-08 13:34,2023-04-08 13:51,Business,Dhanbad,Ludhiana,14.0,Meal/Entertain
2023-04-08 13:55,2023-04-08 14:03,Business,Jabalpur,Jabalpur,2.9,Errand/Supplies
2023-04-08 14:43,2023-04-08 15:20,Business,Faridabad,Rajkot,30.7,Meeting
2023-04-08 16:05,2023-04-08 16:47,Business,Gwalior,Dhanbad,29.9,Meeting
2023-04-12 09:15,2023-04-12 09:26,Business,Faridabad,Patna,4.5,Errand/Supplies
2023-04-12 09:34,2023-04-12 09:53,Business,Ahmedabad,Nashik,14.3,Meeting
2023-04-12 10:58,2023-04-12 11:18,Business,Madurai,Varanasi,12.1,Customer Visit
2023-04-12 12:22,2023-04-12 12:44,Business,Coimbatore,Bangalore,25.6,Meeting
2023-04-12 13:42,2023-04-12 14:01,Business,Bangalore,Pune,10.5,Meal/Entertain
2023-04-14 07:29,2023-04-14 08:09,Business,Madurai,Kanpur,24.6,Temporary Site
2023-04-14 16:00,2023-04-14 16:43,Business,Delhi,Srinagar,22.0,Temporary Site
2023-04-15 11:36,2023-04-15 12:07,Business,Kolkata,Gwalior,19.2,Temporary Site
2023-04-15 12:29,2023-04-15 12:32,Business,Madurai,Vadodara,2.3,Errand/Supplies
2023-04-15 14:31,2023-04-15 15:01,Business,Ghaziabad,Kalyan,24.5,Meeting
2023-04-16 12:59,2023-04-16 13:17,Business,Delhi,Raipur,9.7,Errand/Supplies
2023-04-16 15:10,2023-04-16 15:26,Business,Raipur,Hubli,9.8,Meal/Entertain
2023-04-19 17:44,2023-04-19 18:08,Business,Chandigarh,Tiruchirappalli,13.2,Meal/Entertain
2023-04-19 19:57,2023-04-19 20:19,Business,Rajkot,Ludhiana,12.9,Meal/Entertain
2023-04-22 08:25,2023-04-22 09:04,Business,Nagpur,Dhanbad,21.9,Meeting
2023-04-22 10:10,2023-04-22 10:40,Business,Indore,Vijayawada,36.2,Meeting
2023-04-22 12:08,2023-04-22 12:28,Business,Ghaziabad,Ghaziabad,16.7,Meeting
2023-04-22 13:02,2023-04-22 13:26,Business,Tiruchirappalli,Meerut,16.1,Meeting
2023-04-23 17:03,2023-04-23 17:16,Business,Delhi,Pune,9.7,Meal/Entertain
2023-04-23 18:49,2023-04-23 19:05,Business,Vasai,Faridabad,10.5,Meal/Entertain
2023-04-24 19:07,2023-04-24 19:16,Business,Pune,Nagpur,5.0,Errand/Supplies
2023-04-24 19:46,2023-04-24 19:52,Business,Vadodara,Vadodara,3.1,Errand/Supplies
2023-04-24 21:41,2023-04-24 21:50,Business,Jaipur,Vasai,6.8,Between Offices
2023-04-27 13:30,2023-04-27 13:40,Business,Ranchi,Gwalior,7.9,Between Offices
2023-04-27 14:13,2023-04-27 14:25,Business,Dhanbad,Indore,7.7,Between Offices
2023-04-28 12:09,2023-04-28 12:34,Business,Coimbatore,Vijayawada,20.0,Customer Visit
2023-04-28 13:30,2023-04-28 13:49,Business,Coimbatore,Vasai,52.8,Customer Visit
2023-04-28 22:10,2023-04-28 22:28,Business,Kolkata,Allahabad,8.9,Customer Visit
2023-04-29 11:44,2023-04-29 12:01,Business,Guwahati,Nashik,15.9,Meeting
2023-04-29 13:13,2023-04-29 13:34,Business,Patna,Lucknow,16.1,Meeting
2023-04-29 18:46,2023-04-29 19:18,Business,Dhanbad,Bangalore,22.9,Customer Visit
2023-04-29 22:44,2023-04-29 23:19,Business,Vadodara,Mumbai,29.3,Meeting
2023-04-30 18:42,2023-04-30 18:57,Business,Indore,Vadodara,12.4,Meal/Entertain
2023-04-30 22:16,2023-04-30 22:34,Business,Dhanbad,Bhopal,10.9,Meal/Entertain
2023-05-01 13:45,2023-05-01 13:53,Business,Howrah,Jabalpur,3.4,Meal/Entertain
2023-05-01 14:26,2023-05-01 14:31,Business,Visakhapatnam,Jaipur,3.7,Customer Visit
2023-05-01 17:33,2023-05-01 17:45,Business,Ahmedabad,Bhopal,10.0,Between Offices
2023-05-01 17:54,2023-05-01 18:10,Business,Ranchi,Bangalore,12.1,Meeting
2023-05-01 22:38,2023-05-01 22:49,Business,Amritsar,Agra,5.0,Errand/Supplies
2023-05-02 14:14,2023-05-02 14:21,Business,Howrah,Kolkata,3.5,Errand/Supplies
2023-05-02 15:37,2023-05-02 15:48,Business,Kota,Rajkot,6.3,Meal/Entertain
2023-05-03 22:20,2023-05-03 22:28,Business,Hyderabad,Jabalpur,4.0,Meal/Entertain
2023-05-04 15:16,2023-05-04 15:37,Business,Chennai,Mysore,14.0,Meal/Entertain
2023-05-04 20:55,2023-05-04 21:14,Business,Bangalore,Guwahati,23.3,Errand/Supplies
2023-05-04 21:30,2023-05-04 21:36,Business,Thane,Solapur,7.2,Meal/Entertain
2023-05-04 22:19,2023-05-04 22:27,Business,Ghaziabad,Lucknow,8.0,Meal/Entertain
2023-05-05 21:24,2023-05-05 21:36,Business,Nashik,Nashik,22.9,Meal/Entertain
2023-05-05 22:34,2023-05-05 22:40,Business,Ludhiana,Bhopal,4.7,Errand/Supplies
2023-05-05 23:55,2023-05-06 00:08,Business,Raipur,Rajkot,20.8,Meeting
2023-05-06 05:47,2023-05-06 06:02,Business,Varanasi,Thane,23.2,Meeting
2023-05-06 16:45,2023-05-06 16:59,Business,Agra,Meerut,27.4,Meeting
2023-05-06 17:18,2023-05-06 17:44,Business,Coimbatore,Ahmedabad,12.7,Customer Visit
2023-05-09 06:08,2023-05-09 06:25,Business,Ghaziabad,Vadodara,13.5,Customer Visit
2023-05-09 14:39,2023-05-09 15:06,Business,Howrah,Gwalior,33.0,Between Offices
2023-05-09 17:58,2023-05-09 18:26,Business,Jabalpur,Ghaziabad,15.8,Customer Visit
2023-05-09 19:35,2023-05-09 19:59,Business,Guwahati,Mysore,28.3,Customer Visit
2023-05-10 09:03,2023-05-10 09:20,Business,Ludhiana,Visakhapatnam,15.0,Customer Visit
2023-05-10 17:19,2023-05-10 17:31,Business,Visakhapatnam,Ranchi,12.7,Customer Visit
2023-05-11 08:35,2023-05-11 09:12,Business,Meerut,Ludhiana,41.2,Meeting
2023-05-11 21:47,2023-05-11 22:04,Business,Vasai,Jabalpur,13.0,Meeting
2023-05-14 18:35,2023-05-14 18:39,Business,Srinagar,Madurai,5.0,Meal/Entertain
2023-05-14 23:01,2023-05-14 23:05,Business,Vadodara,Allahabad,5.0,Meal/Entertain
2023-05-17 13:15,2023-05-17 13:23,Business,Dhanbad,Agra,4.5,Errand/Supplies
2023-05-17 13:56,2023-05-17 14:08,Business,Allahabad,Rajkot,4.3,Errand/Supplies
2023-05-17 14:34,2023-05-17 14:40,Business,Hubli,Kanpur,3.1,Errand/Supplies
2023-05-18 09:11,2023-05-18 09:41,Business,Srinagar,Ranchi,13.5,Customer Visit
2023-05-18 13:00,2023-05-18 13:02,Business,Hubli,Kalyan,12.2,Customer Visit
2023-05-19 14:37,2023-05-19 15:01,Business,Navi Mumbai,Faridabad,4.7,Meal/Entertain
2023-05-20 10:56,2023-05-20 11:07,Business,Lucknow,Nagpur,18.0,Meeting
2023-05-20 15:43,2023-05-20 16:12,Business,Dhanbad,Indore,13.2,Meal/Entertain
2023-05-22 15:39,2023-05-22 15:46,Business,Aurangabad,Kota,4.8,Meal/Entertain
2023-05-22 18:46,2023-05-22 18:53,Business,Varanasi,Ludhiana,4.0,Meal/Entertain
2023-05-23 20:19,2023-05-23 20:27,Business,Ludhiana,Bhopal,5.8,Meal/Entertain
2023-05-23 21:09,2023-05-23 21:21,Business,Rajkot,Ghaziabad,5.8,Errand/Supplies
2023-05-27 20:26,2023-05-27 20:30,Business,Chandigarh,Faridabad,7.2,Errand/Supplies
2023-05-27 20:47,2023-05-27 20:53,Business,Kalyan,Thane,1.9,Meal/Entertain
2023-05-27 22:11,2023-05-27 22:14,Business,Chennai,Howrah,2.7,Errand/Supplies
2023-05-28 00:15,2023-05-28 00:21,Business,Pune,Kanpur,7.6,Errand/Supplies
2023-05-28 12:52,2023-05-28 13:06,Business,Solapur,Jodhpur,9.8,Meal/Entertain
2023-05-28 14:35,2023-05-28 15:04,Business,Agra,Ranchi,18.2,Customer Visit
2023-05-31 13:54,2023-05-31 14:41,Business,Aurangabad,Ranchi,24.0,Meeting
2023-05-31 16:02,2023-05-31 16:39,Business,Faridabad,Mysore,22.5,Meeting
2023-05-31 17:50,2023-05-31 17:59,Business,Gwalior,Mysore,2.9,Meal/Entertain
2023-06-01 10:19,2023-06-01 10:47,Business,Faridabad,Guwahati,10.8,Customer Visit
2023-06-01 13:10,2023-06-01 13:39,Business,Pune,Kolkata,15.4,Meeting
2023-06-03 11:29,2023-06-03 11:49,Business,Amritsar,Pune,16.7,Meeting
2023-06-03 13:08,2023-06-03 13:38,Business,Rajkot,Vadodara,15.9,Meeting
2023-06-03 15:31,2023-06-03 15:54,Business,Kota,Visakhapatnam,9.7,Meal/Entertain
2023-06-03 18:14,2023-06-03 18:29,Business,Allahabad,Visakhapatnam,5.3,Errand/Supplies
2023-06-03 18:41,2023-06-03 18:53,Business,Gwalior,Rajkot,5.0,Errand/Supplies
2023-06-03 19:36,2023-06-03 19:42,Business,Allahabad,Varanasi,2.7,Errand/Supplies
2023-06-03 22:47,2023-06-03 23:06,Business,Mumbai,Visakhapatnam,6.4,Between Offices
2023-06-05 14:03,2023-06-05 14:33,Business,Ghaziabad,Jabalpur,12.6,Customer Visit
2023-06-05 15:06,2023-06-05 15:22,Business,Amritsar,Pune,12.6,Customer Visit
2023-06-05 15:57,2023-06-05 16:08,Business,Ludhiana,Delhi,6.1,Meal/Entertain
2023-06-05 18:05,2023-06-05 18:14,Business,Tiruchirappalli,Varanasi,4.0,Meal/Entertain
2023-06-05 21:53,2023-06-05 22:05,Business,Tiruchirappalli,Coimbatore,15.9,Meeting
2023-06-05 23:52,2023-06-06 00:08,Business,Nagpur,Rajkot,15.9,Meeting
2023-06-06 15:36,2023-06-06 15:45,Business,Nagpur,Nashik,4.8,Errand/Supplies
2023-06-06 16:16,2023-06-06 16:24,Business,Agra,Vadodara,3.9,Errand/Supplies
2023-06-06 20:06,2023-06-06 20:20,Business,Patna,Dhanbad,9.2,Meal/Entertain
2023-06-06 21:08,2023-06-06 21:37,Business,Faridabad,Patna,11.6,Meal/Entertain
2023-06-06 21:41,2023-06-06 22:00,Business,Vasai,Allahabad,16.7,Meeting
2023-06-06 23:34,2023-06-06 23:48,Business,Chennai,Bangalore,15.9,Meeting
2023-06-07 21:42,2023-06-07 22:00,Business,Navi Mumbai,Faridabad,16.7,Meeting
2023-06-07 23:41,2023-06-08 00:04,Business,Mumbai,Indore,15.9,Meeting
2023-06-08 08:23,2023-06-08 08:53,Business,Kota,Ludhiana,14.0,Meal/Entertain
2023-06-08 12:04,2023-06-08 13:01,Business,Meerut,Delhi,35.9,Errand/Supplies
2023-06-08 13:12,2023-06-08 13:29,Business,Howrah,Agra,5.3,Meal/Entertain
2023-06-08 14:31,2023-06-08 14:37,Business,Meerut,Indore,1.1,Errand/Supplies
2023-06-08 16:55,2023-06-08 17:11,Business,Patna,Madurai,4.0,Meal/Entertain
2023-06-08 17:16,2023-06-08 17:18,Business,Bangalore,Kanpur,0.8,Errand/Supplies
2023-06-08 17:59,2023-06-08 18:05,Business,Meerut,Aurangabad,1.4,Errand/Supplies
2023-06-08 20:11,2023-06-08 20:25,Business,Howrah,Solapur,7.7,Errand/Supplies
2023-06-10 15:19,2023-06-10 16:28,Business,Nashik,Aurangabad,26.2,Meeting
2023-06-10 21:47,2023-06-10 22:04,Business,Ranchi,Visakhapatnam,16.7,Meeting
2023-06-10 23:53,2023-06-11 00:01,Business,Visakhapatnam,Ranchi,15.9,Meeting
2023-06-11 17:08,2023-06-11 17:16,Business,Allahabad,Solapur,6.0,Errand/Supplies
2023-06-11 17:34,2023-06-11 17:39,Business,Jodhpur,Jabalpur,7.4,Meal/Entertain
2023-06-11 17:50,2023-06-11 17:56,Business,Patna,Ranchi,2.7,Meal/Entertain
2023-06-11 21:45,2023-06-11 22:04,Business,Tiruchirappalli,Delhi,16.7,Meeting
2023-06-11 23:39,2023-06-12 00:05,Business,Thane,Bangalore,15.9,Meeting
2023-06-12 19:53,2023-06-12 19:56,Business,Meerut,Guwahati,4.0,Meal/Entertain
2023-06-12 20:05,2023-06-12 20:16,Business,Kolkata,Bhopal,6.9,Errand/Supplies
2023-06-12 21:58,2023-06-12 22:19,Business,Rajkot,Navi Mumbai,4.5,Errand/Supplies
2023-06-13 05:23,2023-06-13 05:42,Business,Guwahati,Nagpur,13.5,Meal/Entertain
2023-06-13 14:17,2023-06-13 14:46,Business,Gwalior,Guwahati,21.2,Meeting
2023-06-13 18:08,2023-06-13 18:47,Business,Pune,Bhopal,6.3,Meal/Entertain
2023-06-13 18:54,2023-06-13 19:23,Business,Kota,Dhanbad,8.2,Meal/Entertain
2023-06-13 20:00,2023-06-13 20:05,Business,Nashik,Vadodara,8.4,Customer Visit
2023-06-14 12:03,2023-06-14 12:21,Business,Jabalpur,Chandigarh,15.8,Customer Visit
2023-06-14 16:09,2023-06-14 16:39,Business,Bhopal,Visakhapatnam,18.7,Meeting
2023-06-14 17:15,2023-06-14 17:24,Business,Amritsar,Aurangabad,8.2,Meeting
2023-06-14 17:27,2023-06-14 17:57,Business,Varanasi,Gwalior,15.0,Errand/Supplies
2023-06-15 01:46,2023-06-15 02:06,Business,Vasai,Dhanbad,20.0,Between Offices
2023-06-15 15:26,2023-06-15 15:34,Business,Rajkot,Dhanbad,3.1,Between Offices
2023-06-15 16:37,2023-06-15 17:02,Business,Kota,Vasai,10.3,Customer Visit
2023-06-15 17:29,2023-06-15 17:49,Personal,Vadodara,Jodhpur,8.9,Meeting
2023-06-15 19:52,2023-06-15 19:58,Business,Kanpur,Gwalior,2.4,Meal/Entertain
2023-06-16 13:36,2023-06-16 14:30,Business,Jodhpur,Aurangabad,23.3,Meeting
2023-06-16 14:42,2023-06-16 14:46,Business,Gwalior,Bangalore,4.3,Meal/Entertain
2023-06-16 15:17,2023-06-16 15:41,Business,Ahmedabad,Solapur,24.1,Meal/Entertain
2023-06-16 19:39,2023-06-16 19:56,Business,Aurangabad,Meerut,20.8,Meal/Entertain
2023-06-16 21:43,2023-06-16 21:56,Business,Rajkot,Jabalpur,21.9,Meeting
2023-06-17 16:11,2023-06-17 16:44,Business,Raipur,Hyderabad,19.6,Meeting
2023-06-18 00:29,2023-06-18 00:51,Business,Thane,Vasai,14.0,Meal/Entertain
2023-06-19 02:39,2023-06-19 02:50,Business,Rajkot,Tiruchirappalli,9.7,Meeting
2023-06-19 05:51,2023-06-19 06:00,Business,Gwalior,Chennai,9.5,Meal/Entertain
2023-06-21 15:39,2023-06-21 16:08,Business,Thane,Dhanbad,31.1,Meal/Entertain
2023-06-21 17:11,2023-06-21 18:02,Business,Kota,Ludhiana,26.7,Meal/Entertain
2023-06-24 10:41,2023-06-24 10:57,Business,Ludhiana,Indore,11.4,Meal/Entertain
2023-06-24 11:54,2023-06-24 12:01,Business,Chennai,Bangalore,3.4,Meal/Entertain
2023-06-24 12:19,2023-06-24 12:37,Business,Lucknow,Gwalior,13.8,Errand/Supplies
2023-06-24 12:50,2023-06-24 13:12,Business,Dhanbad,Varanasi,14.5,Errand/Supplies
2023-06-24 13:18,2023-06-24 13:27,Business,Bangalore,Pune,5.0,Errand/Supplies
2023-06-24 14:01,2023-06-24 14:20,Business,Raipur,Navi Mumbai,13.5,Temporary Site
2023-06-24 20:44,2023-06-24 21:02,Business,Thane,Kolkata,20.6,Meal/Entertain
2023-06-25 09:03,2023-06-25 09:12,Business,Kolkata,Varanasi,7.2,Customer Visit
2023-06-25 09:15,2023-06-25 10:08,Business,Kanpur,Vijayawada,19.0,Between Offices
2023-06-25 10:18,2023-06-25 10:25,Business,Pune,Varanasi,1.8,Errand/Supplies
2023-06-25 10:50,2023-06-25 11:18,Business,Kota,Nagpur,27.4,Meal/Entertain
2023-06-25 11:25,2023-06-25 11:34,Business,Vadodara,Nagpur,2.7,Meeting
2023-06-25 11:53,2023-06-25 13:21,Business,Allahabad,Meerut,24.9,Meeting
2023-06-25 19:47,2023-06-25 19:58,Business,Hubli,Navi Mumbai,2.6,Meeting
2023-06-25 23:19,2023-06-25 23:26,Business,Lucknow,Kalyan,2.4,Meeting
2023-06-26 17:43,2023-06-26 18:18,Business,Chennai,Howrah,20.3,Meeting
2023-06-26 18:45,2023-06-26 19:12,Business,Kota,Vijayawada,7.7,Meal/Entertain
2023-06-26 19:41,2023-06-26 19:50,Business,Pune,Raipur,3.5,Errand/Supplies
2023-06-26 21:14,2023-06-26 21:42,Business,Jodhpur,Navi Mumbai,20.9,Meeting
2023-06-27 07:37,2023-06-27 08:48,Business,Tiruchirappalli,Dhanbad,75.5,Meeting
2023-06-27 08:51,2023-06-27 09:00,Business,Meerut,Indore,4.0,Meeting
2023-06-27 09:05,2023-06-27 09:33,Business,Lucknow,Madurai,13.8,Meeting
2023-06-27 09:43,2023-06-27 10:08,Business,Chennai,Ghaziabad,8.4,Meeting
2023-06-27 10:22,2023-06-27 10:39,Business,Ghaziabad,Pune,12.2,Meal/Entertain
2023-06-27 10:51,2023-06-27 10:58,Business,Hubli,Ahmedabad,2.9,Meeting
2023-06-27 11:06,2023-06-27 11:24,Business,Gwalior,Kota,7.6,Meal/Entertain
2023-06-27 11:30,2023-06-27 11:42,Business,Ludhiana,Kalyan,4.5,Meal/Entertain
2023-06-27 12:22,2023-06-27 13:02,Business,Navi Mumbai,Delhi,48.3,Meeting
2023-06-27 13:56,2023-06-27 14:05,Business,Kanpur,Mysore,7.1,Customer Visit
2023-06-27 21:09,2023-06-27 21:19,Business,Jabalpur,Bangalore,1.6,Customer Visit
2023-06-28 00:48,2023-06-28 01:05,Business,Pune,Ranchi,13.2,Customer Visit
2023-06-28 20:13,2023-06-28 20:33,Business,Faridabad,Dhanbad,16.7,Meeting
2023-06-28 23:34,2023-06-28 23:59,Business,Tiruchirappalli,Dhanbad,15.9,Meeting
2023-06-28 23:34,2023-06-28 23:59,Business,Navi Mumbai,Mysore,15.9,Meeting
2023-06-29 08:56,2023-06-29 09:24,Business,Allahabad,Gwalior,11.7,Errand/Supplies
2023-06-29 10:22,2023-06-29 10:38,Business,Ahmedabad,Bhopal,11.9,Meal/Entertain
2023-06-29 11:49,2023-06-29 11:51,Business,Guwahati,Indore,2.6,Meeting
2023-06-29 12:11,2023-06-29 12:16,Business,Lucknow,Ghaziabad,2.9,Meeting
2023-06-29 20:11,2023-06-29 20:29,Business,Tiruchirappalli,Chennai,16.7,Meeting
2023-06-29 23:38,2023-06-30 00:00,Business,Madurai,Amritsar,15.9,Meeting
2023-06-30 20:09,2023-06-30 20:26,Business,Agra,Chandigarh,15.9,Meeting
2023-07-01 00:00,2023-07-01 00:25,Business,Meerut,Mysore,15.9,Meeting
2023-07-01 09:34,2023-07-01 09:57,Business,Solapur,Faridabad,21.4,Meeting
2023-07-01 12:36,2023-07-01 13:00,Business,Ghaziabad,Ahmedabad,18.2,Meeting
2023-07-01 20:06,2023-07-01 20:24,Business,Rajkot,Dhanbad,16.9,Meeting
2023-07-01 23:48,2023-07-02 00:09,Business,Coimbatore,Coimbatore,15.9,Meeting
2023-07-02 20:18,2023-07-02 20:36,Business,Hubli,Kolkata,16.3,Meeting
2023-07-02 23:48,2023-07-03 00:12,Business,Lucknow,Allahabad,15.9,Meeting
2023-07-03 00:28,2023-07-03 00:38,Business,Allahabad,Mumbai,5.0,Errand/Supplies
2023-07-03 03:02,2023-07-03 03:08,Business,Pune,Indore,5.0,Errand/Supplies
2023-07-03 20:00,2023-07-03 20:18,Business,Varanasi,Ludhiana,15.9,Meeting
2023-07-04 00:32,2023-07-04 00:47,Business,Jodhpur,Ludhiana,15.9,Meeting
2023-07-04 17:31,2023-07-04 17:49,Business,Nashik,Varanasi,14.2,Meeting
2023-07-04 18:23,2023-07-04 18:49,Business,Allahabad,Chandigarh,14.0,Temporary Site
2023-07-04 20:00,2023-07-04 20:17,Business,Chandigarh,Raipur,19.0,Meeting
2023-07-05 00:00,2023-07-05 00:05,Business,Hubli,Jaipur,1.9,Errand/Supplies
2023-07-05 00:08,2023-07-05 00:28,Business,Jaipur,Visakhapatnam,15.9,Meeting
2023-07-05 16:48,2023-07-05 16:52,Business,Srinagar,Ranchi,1.0,Errand/Supplies
2023-07-05 20:06,2023-07-05 20:26,Business,Delhi,Ahmedabad,15.9,Meeting
2023-07-05 22:41,2023-07-05 23:02,Business,Bhopal,Nagpur,13.8,Meeting
2023-07-06 00:33,2023-07-06 00:53,Business,Jabalpur,Vasai,10.1,Meal/Entertain
2023-07-06 09:06,2023-07-06 09:25,Business,Ranchi,Srinagar,15.9,Meeting
2023-07-06 12:48,2023-07-06 13:08,Business,Aurangabad,Chandigarh,15.9,Meal/Entertain
2023-07-06 20:04,2023-07-06 20:14,Business,Ahmedabad,Jaipur,5.3,Meal/Entertain
2023-07-06 23:46,2023-07-06 23:59,Business,Kanpur,Faridabad,5.0,Customer Visit
2023-07-07 08:22,2023-07-07 08:50,Business,Jabalpur,Mysore,12.7,Temporary Site
2023-07-07 10:27,2023-07-07 10:33,Business,Delhi,Agra,14.3,Meeting
2023-07-07 12:59,2023-07-07 13:35,Business,Kota,Navi Mumbai,20.6,Meal/Entertain
2023-07-08 09:50,2023-07-08 10:13,Business,Visakhapatnam,Gwalior,12.4,Customer Visit
2023-07-08 10:51,2023-07-08 11:12,Business,Faridabad,Ranchi,11.3,Errand/Supplies
2023-07-08 13:48,2023-07-08 14:11,Business,Visakhapatnam,Howrah,20.1,Customer Visit
2023-07-08 17:11,2023-07-08 17:30,Business,Rajkot,Nashik,21.2,Meeting
2023-07-09 09:03,2023-07-09 09:46,Business,Hubli,Aurangabad,20.9,Meeting
2023-07-09 09:52,2023-07-09 10:06,Business,Vasai,Bhopal,7.9,Meeting
2023-07-09 10:15,2023-07-09 10:33,Business,Hyderabad,Faridabad,13.7,Meal/Entertain
2023-07-10 14:10,2023-07-10 14:17,Business,Navi Mumbai,Kolkata,2.1,Meeting
2023-07-10 16:04,2023-07-10 16:15,Business,Hyderabad,Patna,2.9,Meal/Entertain
2023-07-10 18:05,2023-07-10 18:21,Business,Navi Mumbai,Vasai,21.9,Meeting
2023-07-10 19:51,2023-07-10 20:08,Business,Delhi,Jodhpur,21.6,Meeting
2023-07-12 16:10,2023-07-12 16:45,Business,Kolkata,Mysore,19.8,Customer Visit
2023-07-12 19:21,2023-07-12 19:26,Personal,Jabalpur,Pune,2.3,Customer Visit
2023-07-12 23:47,2023-07-13 00:11,Personal,Gwalior,Agra,14.0,Meal/Entertain
2023-07-13 12:39,2023-07-13 13:20,Personal,Tiruchirappalli,Ahmedabad,37.8,Meeting
2023-07-13 13:25,2023-07-13 13:39,Personal,Rajkot,Pune,3.5,Meeting
2023-07-13 13:42,2023-07-13 13:54,Personal,Varanasi,Gwalior,7.1,Meeting
2023-07-14 15:51,2023-07-14 15:59,Personal,Vijayawada,Vadodara,5.3,Errand/Supplies
2023-07-14 16:03,2023-07-14 16:34,Business,Vijayawada,Varanasi,19.0,Errand/Supplies
2023-07-14 16:39,2023-07-14 20:05,Business,Pune,Ghaziabad,99.9,Errand/Supplies
2023-07-15 11:32,2023-07-15 11:53,Personal,Mysore,Visakhapatnam,13.4,Customer Visit
2023-07-15 12:09,2023-07-15 12:19,Personal,Agra,Bhopal,5.1,Customer Visit
2023-07-15 12:35,2023-07-15 13:15,Personal,Rajkot,Gwalior,36.0,Meeting
2023-07-15 15:03,2023-07-15 15:33,Personal,Madurai,Delhi,19.6,Customer Visit
2023-07-15 15:40,2023-07-15 15:52,Personal,Bangalore,Indore,7.2,Errand/Supplies
2023-07-16 13:14,2023-07-16 14:10,Personal,Meerut,Aurangabad,45.2,Meeting
2023-07-16 14:14,2023-07-16 14:30,Personal,Allahabad,Visakhapatnam,6.1,Errand/Supplies
2023-07-16 15:29,2023-07-16 16:57,Personal,Navi Mumbai,Pune,67.4,Meeting
2023-07-16 19:42,2023-07-16 20:35,Personal,Srinagar,Madurai,38.3,Errand/Supplies
2023-07-16 21:45,2023-07-16 22:18,Personal,Dhanbad,Kota,20.9,Meal/Entertain
2023-07-16 22:50,2023-07-16 23:03,Business,Varanasi,Coimbatore,7.1,Errand/Supplies
2023-07-17 11:23,2023-07-17 11:50,Personal,Amritsar,Gwalior,24.3,Charity ($)
2023-07-17 12:20,2023-07-17 15:25,Personal,Hyderabad,Ludhiana,99.9,Commute
2023-07-18 10:37,2023-07-18 10:49,Personal,Jodhpur,Bhopal,6.6,Moving
2023-07-18 10:54,2023-07-18 11:15,Personal,Mumbai,Mysore,9.8,Moving
2023-07-18 11:25,2023-07-18 11:36,Personal,Navi Mumbai,Bhopal,5.3,Moving
2023-07-18 11:40,2023-07-18 11:56,Personal,Agra,Amritsar,7.6,Moving
2023-07-18 17:12,2023-07-18 17:33,Business,Jabalpur,Chandigarh,11.6,Meeting
2023-07-18 18:32,2023-07-18 18:47,Business,Indore,Visakhapatnam,8.9,Meal/Entertain
2023-07-18 19:07,2023-07-18 19:14,Business,Agra,Kolkata,5.3,Meal/Entertain
2023-07-18 20:28,2023-07-18 20:32,Business,Hubli,Rajkot,1.4,Errand/Supplies
2023-07-18 21:11,2023-07-18 21:19,Business,Jabalpur,Kalyan,6.1,Meal/Entertain
2023-07-19 10:35,2023-07-19 10:51,Business,Solapur,Amritsar,10.3,Customer Visit
2023-07-19 10:56,2023-07-19 11:11,Business,Tiruchirappalli,Raipur,4.8,Meeting
2023-07-19 11:30,2023-07-19 12:00,Business,Navi Mumbai,Tiruchirappalli,14.0,Meal/Entertain
2023-07-19 17:14,2023-07-19 17:24,Business,Agra,Varanasi,6.3,Errand/Supplies
2023-07-19 17:50,2023-07-19 18:08,Personal,Kota,Hubli,7.7,Meal/Entertain
2023-07-20 17:12,2023-07-20 17:24,Personal,Kolkata,Navi Mumbai,4.5,Customer Visit
2023-07-20 17:50,2023-07-20 17:57,Personal,Varanasi,Rajkot,2.3,Meeting
2023-07-20 18:16,2023-07-20 18:20,Personal,Howrah,Tiruchirappalli,2.3,Meal/Entertain
2023-07-21 17:17,2023-07-21 17:23,Business,Madurai,Howrah,4.3,Customer Visit
2023-07-21 17:42,2023-07-21 17:51,Business,Allahabad,Kalyan,3.7,Errand/Supplies
